id,status,start_time,away_team_id,home_team_id,winning_team_id,league_name,season,attendance,boxscore.total_away_points,boxscore.total_home_points,boxscore.total_away_firsthalf_points,boxscore.total_home_firsthalf_points,boxscore.total_away_secondhalf_points,boxscore.total_home_secondhalf_points,game_id,ml_away,ml_home,spread_away,spread_home,spread_away_line,spread_home_line,over,under,draw,total,away_total,away_over,away_under,home_total,home_over,home_under,ml_home_public,ml_away_public,spread_home_public,spread_away_public,total_under_public,total_over_public,ml_home_money,ml_away_money,spread_home_money,spread_away_money,total_over_money,total_under_money,num_bets,book_id,type,inserted,home_team,away_team,date_scraped
183210,complete,2023-01-19T20:00:00.000Z,1112,1108,1108,epl,2022,0,2.0,4.0,2.0,0.0,0.0,4.0,183210,500.0,-210.0,1.5,-1.5,-170.0,125.0,130.0,-165.0,360.0,3.5,0.5,-202.0,152.0,1.5,-204.0,154.0,,,,,57.0,43.0,,,,,11.0,89.0,9327.0,15,game,2023-01-19T21:54:03.477669+00:00,Manchester City FC,Tottenham Hotspur FC,2023-02-20 02:02:54.406903
181138,complete,2023-01-20T19:30:00.000Z,1120,1134,,bundesliga,2022,0,1.0,1.0,1.0,0.0,0.0,1.0,181138,-120.0,260.0,-0.5,0.5,-125.0,-112.0,105.0,-140.0,300.0,3.5,1.0,-340.0,229.0,1.0,-163.0,121.0,,,,,5.0,95.0,,,,,95.0,5.0,13586.0,15,game,2023-01-20T19:31:59.938625+00:00,Red Bull Leipzig,FC Bayern Munich,2023-02-20 02:02:57.639073
181493,complete,2023-01-20T20:00:00.000Z,1162,2028,2028.0,laliga,2022,12253,0.0,1.0,0.0,0.0,0.0,1.0,181493,200.0,175.0,0.5,-0.5,-240.0,170.0,-165.0,120.0,165.0,1.5,0.5,-175.0,135.0,0.5,-190.0,145.0,22.0,78.0,,,88.0,12.0,,,,,5.0,95.0,2281.0,15,game,2023-01-20T21:56:29.546917+00:00,RCD Mallorca,RC Celta de Vigo,2023-02-20 02:02:57.639073
181222,complete,2023-01-21T12:30:00.000Z,1102,1107,,epl,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,181222,260.0,105.0,0.5,-0.5,-130.0,-105.0,-120.0,-108.0,250.0,2.5,0.5,-270.0,200.0,1.5,-105.0,-125.0,,,,,26.0,74.0,,,,,68.0,32.0,6083.0,15,game,2023-01-21T12:30:28.54753+00:00,Liverpool FC,Chelsea FC,2023-02-20 02:03:03.958767
181495,complete,2023-01-21T13:00:00.000Z,1173,1973,1173.0,laliga,2022,12874,2.0,0.0,2.0,0.0,0.0,0.0,181495,162.0,187.0,-0.5,0.5,150.0,-212.0,-200.0,150.0,200.0,1.5,0.5,-250.0,177.0,0.5,-217.0,157.0,,,,,,,,,,,,,760.0,15,game,2023-01-21T13:00:13.691937+00:00,Rayo Vallecano,Real Sociedad de Fútbol,2023-02-20 02:03:03.958767
181206,complete,2023-01-21T14:00:00.000Z,2022,1374,1374.0,seriea,2022,0,0.0,2.0,0.0,1.0,0.0,1.0,181206,260.0,120.0,0.5,-0.5,-157.0,112.0,150.0,-200.0,200.0,2.5,0.5,-180.0,137.0,1.0,-140.0,105.0,,,,,,,,,,,,,760.0,15,game,2023-01-21T13:59:59.850298+00:00,Hellas Verona F.C.,U.S. Lecce,2023-02-20 02:03:03.958767
181240,complete,2023-01-21T14:30:00.000Z,1133,1369,,bundesliga,2022,0,1.0,1.0,1.0,1.0,0.0,0.0,181240,210.0,127.0,0.5,-0.5,-165.0,117.0,-110.0,-115.0,235.0,2.5,1.0,-129.0,-101.0,1.0,-179.0,133.0,83.0,17.0,,,25.0,75.0,,,,,33.0,67.0,1318.0,15,game,2023-01-21T14:36:40.22499+00:00,VfB Stuttgart,1. FSV Mainz 05,2023-02-20 02:03:03.958767
181241,complete,2023-01-21T14:30:00.000Z,1127,2274,2274.0,bundesliga,2022,0,1.0,3.0,0.0,2.0,1.0,1.0,181241,210.0,130.0,0.5,-0.5,-165.0,120.0,-105.0,-126.0,232.0,2.5,1.0,-127.0,-106.0,1.0,-172.0,126.0,,,,,50.0,50.0,,,,,,,760.0,15,game,2023-01-21T14:32:56.133502+00:00,VfL Bochum,Hertha Berlin,2023-02-20 02:03:03.958767
181242,complete,2023-01-21T14:30:00.000Z,1125,1136,1136.0,bundesliga,2022,0,0.0,6.0,0.0,3.0,0.0,3.0,181242,227.0,120.0,0.5,-0.5,-155.0,115.0,101.0,-123.0,222.0,2.5,0.5,-270.0,200.0,0.5,-450.0,310.0,,,,,,,,,,,,,1571.0,15,game,2023-01-21T16:29:27.193259+00:00,VfL Wolfsburg,SC Freiburg,2023-02-20 02:03:03.958767
181243,complete,2023-01-21T14:30:00.000Z,1135,1124,1124.0,bundesliga,2022,0,0.0,3.0,0.0,1.0,0.0,2.0,181243,700.0,-310.0,1.5,-1.5,-120.0,-115.0,-112.0,-107.0,430.0,3.0,0.5,-145.0,110.0,0.5,-1600.0,750.0,,,,,,,,,,,,,2737.0,15,game,2023-01-21T16:29:43.026034+00:00,Eintracht Frankfurt,FC Schalke 04,2023-02-20 02:03:03.958767
181244,complete,2023-01-21T14:30:00.000Z,1128,2021,2021.0,bundesliga,2022,21747,1.0,3.0,1.0,0.0,0.0,3.0,181244,250.0,117.0,0.5,-0.5,-155.0,115.0,133.0,-165.0,207.0,2.5,0.5,-210.0,160.0,0.5,-380.0,270.0,,,,,,,,,,,,,1622.0,15,game,2023-01-21T16:32:35.773097+00:00,FC Union Berlin,TSG 1899 Hoffenheim,2023-02-20 02:03:03.958767
181219,complete,2023-01-21T15:00:00.000Z,1104,1118,1118.0,epl,2022,0,0.0,2.0,0.0,2.0,0.0,0.0,181219,350.0,-120.0,0.5,-0.5,-105.0,-130.0,107.0,-138.0,250.0,2.5,0.5,-180.0,140.0,1.5,105.0,-135.0,52.0,48.0,25.0,75.0,68.0,32.0,,,,,2.0,98.0,4968.0,15,game,2023-01-21T15:00:46.75577+00:00,West Ham United FC,Everton FC,2023-02-20 02:03:03.958767
181220,complete,2023-01-21T15:00:00.000Z,1999,1111,1999.0,epl,2022,0,1.0,0.0,0.0,0.0,1.0,0.0,181220,182.0,162.0,0.5,-0.5,-197.0,147.0,124.0,-152.0,215.0,2.5,0.5,-262.0,195.0,1.0,-131.0,-100.0,28.0,72.0,67.0,33.0,82.0,18.0,,,,,19.0,81.0,3852.0,15,game,2023-01-21T15:50:46.023812+00:00,Southampton FC,Aston Villa FC,2023-02-20 02:03:03.958767
181223,complete,2023-01-21T15:00:00.000Z,1363,1105,,epl,2022,32056,2.0,2.0,1.0,1.0,1.0,1.0,181223,-127.0,315.0,-0.5,0.5,-132.0,-105.0,-140.0,110.0,287.0,2.5,1.0,-262.0,193.0,0.5,-250.0,187.0,7.0,93.0,50.0,50.0,13.0,87.0,,,,,91.0,9.0,5221.0,15,game,2023-01-21T16:57:04.427516+00:00,Leicester City FC,Brighton & Hove Albion,2023-02-20 02:03:03.958767
181228,complete,2023-01-21T15:00:00.000Z,3364,1100,,epl,2022,0,1.0,1.0,0.0,1.0,1.0,0.0,181228,160.0,182.0,-0.5,0.5,152.0,-207.0,120.0,-150.0,210.0,2.5,1.0,-132.0,101.0,1.0,-121.0,-107.0,45.0,55.0,,,25.0,75.0,,,,,,,2331.0,15,game,2023-01-21T17:00:28.655953+00:00,AFC Bournemouth,Nottingham Forest,2023-02-20 02:03:03.958767
181494,complete,2023-01-21T15:15:00.000Z,1161,1165,1165.0,laliga,2022,20811,0.0,1.0,0.0,1.0,0.0,0.0,181494,180.0,170.0,0.5,-0.5,-227.0,160.0,150.0,-194.0,200.0,2.5,0.5,-252.0,177.0,0.5,-255.0,182.0,,,,,,,,,,,,,811.0,15,game,2023-01-21T15:10:21.671215+00:00,RCD Espanyol,Real Betis,2023-02-20 02:03:03.958767
181201,complete,2023-01-21T17:00:00.000Z,1189,2340,1189.0,seriea,2022,0,2.0,0.0,1.0,0.0,1.0,0.0,181201,-330.0,750.0,-1.5,1.5,-122.0,-112.0,115.0,-155.0,430.0,3.5,1.5,-263.0,187.0,0.5,-145.0,110.0,,,,,12.0,88.0,,,,,,,4410.0,15,game,2023-01-21T17:02:49.866293+00:00,Salernitana,SSC Napoli,2023-02-20 02:03:03.958767
181226,complete,2023-01-21T17:30:00.000Z,1364,1103,,epl,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,181226,-120.0,350.0,-0.5,0.5,-130.0,-105.0,108.0,-135.0,260.0,2.5,1.5,-102.0,-127.0,0.5,-175.0,125.0,11.0,89.0,,,41.0,59.0,,,,,84.0,16.0,5677.0,15,game,2023-01-21T17:30:42.491112+00:00,Crystal Palace FC,Newcastle United,2023-02-20 02:03:03.958767
181239,complete,2023-01-21T17:30:00.000Z,1121,1130,1130.0,bundesliga,2022,0,1.0,7.0,1.0,5.0,0.0,2.0,181239,260.0,-105.0,0.5,-0.5,-127.0,-110.0,-125.0,-100.0,260.0,2.5,0.5,-275.0,200.0,0.5,-600.0,390.0,83.0,17.0,,,,,,,,,,,1672.0,15,game,2023-01-21T19:22:51.357566+00:00,1. FC Köln,SV Werder Bremen,2023-02-20 02:03:03.958767
181498,complete,2023-01-21T17:30:00.000Z,1975,1159,1159.0,laliga,2022,53253,0.0,3.0,0.0,3.0,0.0,0.0,181498,824.0,-320.0,1.5,-1.5,-122.0,-112.0,-130.0,105.0,425.0,2.5,0.5,-102.0,-127.0,1.5,-211.0,153.0,,,,,83.0,17.0,,,,,,,1571.0,15,game,2023-01-21T17:31:31.128281+00:00,Club Atlético de Madrid,Real Valladolid,2023-02-20 02:03:03.958767
181207,complete,2023-01-21T19:45:00.000Z,1195,1183,1195.0,seriea,2022,0,1.0,0.0,1.0,0.0,0.0,0.0,181207,360.0,-122.0,0.5,-0.5,-110.0,-127.0,125.0,-162.0,232.0,2.5,0.5,-165.0,125.0,1.0,-195.0,144.0,,,,,14.0,86.0,,,,,9.0,91.0,1115.0,15,game,2023-01-21T21:47:40.018067+00:00,ACF Fiorentina,Torino FC,2023-02-20 02:03:03.958767
181492,complete,2023-01-21T20:00:00.000Z,2076,1174,1174.0,laliga,2022,0,0.0,1.0,0.0,0.0,0.0,1.0,181492,385.0,-135.0,0.5,-0.5,102.0,-140.0,130.0,-162.0,247.0,2.5,0.5,-147.0,110.0,0.5,-525.0,340.0,,,,,60.0,40.0,,,,,2.0,98.0,1470.0,15,game,2023-01-21T22:00:41.439931+00:00,Sevilla FC,Cadiz,2023-02-20 02:03:03.958767
181200,complete,2023-01-22T11:30:00.000Z,1196,1193,1196.0,seriea,2022,0,1.0,0.0,0.0,0.0,1.0,0.0,181200,125.0,222.0,-0.5,0.5,120.0,-165.0,102.0,-126.0,217.0,2.5,0.5,-450.0,300.0,1.0,-121.0,-109.0,,,,,,,,,,,,,557.0,15,game,2023-01-22T13:30:09.81613+00:00,UC Sampdoria,Udinese Calcio,2023-02-20 02:03:09.984225
181490,complete,2023-01-22T13:00:00.000Z,1373,1176,1176.0,laliga,2022,15129,0.0,1.0,0.0,0.0,0.0,1.0,181490,355.0,-145.0,0.5,-0.5,110.0,-150.0,-149.0,121.0,290.0,2.5,0.5,-255.0,190.0,0.5,-1000.0,550.0,,,,,,,,,,,,,2889.0,15,game,2023-01-22T15:10:37.764808+00:00,Villarreal CF,Girona FC,2023-02-20 02:03:09.984225
181202,complete,2023-01-22T14:00:00.000Z,1194,3396,,seriea,2022,0,1.0,1.0,1.0,0.0,0.0,1.0,181202,240.0,110.0,0.5,-0.5,-145.0,102.0,-135.0,111.0,237.0,2.5,0.5,-340.0,240.0,0.5,-600.0,380.0,33.0,67.0,,,40.0,60.0,,,,,56.0,44.0,1064.0,15,game,2023-01-22T15:58:45.623572+00:00,Monza,US Sassuolo Calcio,2023-02-20 02:03:09.984225
181221,complete,2023-01-22T14:00:00.000Z,1968,1108,1108.0,epl,2022,0,0.0,3.0,0.0,1.0,0.0,2.0,181221,1000.0,-395.0,1.5,-1.5,110.0,-140.0,127.0,-167.0,500.0,3.5,0.5,-115.0,-120.0,2.5,-100.0,-135.0,,,,,74.0,26.0,,,,,2.0,98.0,6742.0,15,game,2023-01-22T14:01:22.875472+00:00,Manchester City FC,Wolverhampton Wanderers,2023-02-20 02:03:09.984225
181224,complete,2023-01-22T14:00:00.000Z,2306,2075,,epl,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,181224,192.0,135.0,0.5,-0.5,-165.0,125.0,-130.0,-105.0,250.0,2.5,1.0,-149.0,114.0,1.0,-190.0,145.0,54.0,46.0,,,29.0,71.0,,,,,59.0,41.0,4359.0,15,game,2023-01-22T15:54:50.736585+00:00,Leeds United,Brentford,2023-02-20 02:03:09.984225
181278,complete,2023-01-22T14:30:00.000Z,1119,1123,1123.0,bundesliga,2022,0,3.0,4.0,2.0,2.0,1.0,2.0,181278,869.0,-395.0,1.5,-1.5,112.0,-157.0,-155.0,125.0,524.0,3.0,0.5,-145.0,110.0,0.5,-3000.0,900.0,,,,,,,,,,,,,1318.0,15,game,2023-01-22T16:31:33.836604+00:00,Borussia Dortmund,FC Augsburg,2023-02-20 02:03:09.984225
181496,complete,2023-01-22T15:15:00.000Z,1171,2112,,laliga,2022,0,1.0,1.0,1.0,0.0,0.0,1.0,181496,155.0,200.0,-0.5,0.5,144.0,-202.0,144.0,-180.0,200.0,2.5,1.0,-125.0,-108.0,0.5,-235.0,169.0,,,,,75.0,25.0,,,,,2.0,98.0,1470.0,15,game,2023-01-22T15:14:04.97429+00:00,Elche CF,CA Osasuna,2023-02-20 02:03:09.984225
181227,complete,2023-01-22T16:30:00.000Z,1109,1099,1099.0,epl,2022,0,2.0,3.0,1.0,1.0,1.0,2.0,181227,320.0,-120.0,0.5,-0.5,-107.0,-125.0,-130.0,105.0,270.0,2.5,0.5,-225.0,165.0,1.5,-120.0,-110.0,,,,,53.0,47.0,,,,,18.0,82.0,12014.0,15,game,2023-01-22T18:28:23.059888+00:00,Arsenal FC,Manchester United FC,2023-02-20 02:03:09.984225
181277,complete,2023-01-22T16:30:00.000Z,1131,1132,1131.0,bundesliga,2022,0,3.0,2.0,2.0,0.0,1.0,2.0,181277,140.0,172.0,-0.5,0.5,130.0,-185.0,-135.0,108.0,260.0,2.5,1.0,-190.0,138.0,1.0,-161.0,119.0,,,,,,,,,,,,,3396.0,15,game,2023-01-22T16:34:00.177129+00:00,B. Mönchengladbach,Bayer Leverkusen,2023-02-20 02:03:09.984225
181199,complete,2023-01-22T17:00:00.000Z,1192,2111,1192.0,seriea,2022,0,2.0,0.0,1.0,0.0,1.0,0.0,181199,-137.0,425.0,-0.5,0.5,-140.0,102.0,120.0,-155.0,235.0,2.5,1.0,-206.0,150.0,0.5,-152.0,115.0,,,,,33.0,67.0,,,,,,,2585.0,15,game,2023-01-22T17:02:19.635792+00:00,Spezia,AS Roma,2023-02-20 02:03:09.984225
181497,complete,2023-01-22T17:30:00.000Z,1371,1160,1160.0,laliga,2022,0,0.0,1.0,0.0,1.0,0.0,0.0,181497,1100.0,-422.0,1.5,-1.5,-100.0,-135.0,-130.0,105.0,475.0,2.5,0.5,125.0,-170.0,0.5,-1600.0,750.0,,,,,12.0,88.0,,,,,,,2433.0,15,game,2023-01-22T19:29:55.411387+00:00,FC Barcelona,Getafe CF,2023-02-20 02:03:09.984225
181204,complete,2023-01-22T19:45:00.000Z,1177,1186,,seriea,2022,0,3.0,3.0,1.0,2.0,2.0,1.0,181204,250.0,110.0,0.5,-0.5,-145.0,105.0,-100.0,-115.0,220.0,2.5,0.5,-260.0,187.0,0.5,-500.0,340.0,,,,,14.0,86.0,,,,,66.0,34.0,4359.0,15,game,2023-01-22T19:45:48.986695+00:00,Juventus Turin,Atalanta BC,2023-02-20 02:03:09.984225
181499,complete,2023-01-22T20:00:00.000Z,1172,1158,1172.0,laliga,2022,0,2.0,0.0,1.0,0.0,1.0,0.0,181499,140.0,188.0,-0.5,0.5,132.0,-190.0,-104.0,-116.0,230.0,2.5,0.5,-400.0,285.0,0.5,-330.0,235.0,,,,,33.0,67.0,,,,,,,3143.0,15,game,2023-01-22T21:56:36.679372+00:00,Athletic Club Bilbao,Real Madrid CF,2023-02-20 02:03:09.984225
181208,complete,2023-01-23T17:30:00.000Z,3428,1178,,seriea,2022,0,1.0,1.0,0.0,0.0,1.0,1.0,181208,400.0,-135.0,0.5,-0.5,102.0,-140.0,125.0,-162.0,237.0,2.5,0.5,-155.0,120.0,0.5,-575.0,370.0,5.0,95.0,40.0,60.0,67.0,33.0,,,,,13.0,87.0,1875.0,15,game,2023-01-23T19:28:28.819713+00:00,Bologna FC,Cremonese,2023-02-20 02:03:11.361344
181205,complete,2023-01-23T19:45:00.000Z,1182,1185,1182.0,seriea,2022,0,1.0,0.0,0.0,0.0,1.0,0.0,181205,974.0,-400.0,1.5,-1.5,107.0,-145.0,120.0,-155.0,460.0,3.5,0.5,-115.0,-115.0,1.5,-274.0,194.0,,,,,29.0,71.0,,,,,,,2281.0,15,game,2023-01-23T21:40:27.292859+00:00,FC Internazionale Milano,Empoli FC,2023-02-20 02:03:11.361344
181491,complete,2023-01-23T20:00:00.000Z,3395,1175,,laliga,2022,0,2.0,2.0,0.0,0.0,2.0,2.0,181491,450.0,-172.0,0.5,-0.5,127.0,-182.0,-130.0,105.0,300.0,2.5,0.5,-185.0,135.0,1.0,-314.0,217.0,,,,,36.0,64.0,,,,,,,1875.0,15,game,2023-01-23T20:02:03.604428+00:00,Valencia CF,Almeria,2023-02-20 02:03:11.361344
181225,complete,2023-01-23T20:15:00.000Z,1112,1967,1112.0,epl,2022,0,1.0,0.0,1.0,0.0,0.0,0.0,181225,110.0,227.0,-0.5,0.5,-100.0,-140.0,-155.0,125.0,270.0,2.5,1.5,-117.0,-110.0,1.5,141.0,-190.0,,,,,19.0,81.0,,,,,71.0,29.0,7540.0,15,game,2023-01-23T21:35:11.762326+00:00,Fulham,Tottenham Hotspur FC,2023-02-20 02:03:11.361344
181308,complete,2023-01-24T17:30:00.000Z,1134,1135,1134.0,bundesliga,2022,56841,6.0,1.0,4.0,0.0,2.0,1.0,181308,-190.0,490.0,-1.5,1.5,140.0,-192.0,-144.0,117.0,330.0,2.5,0.5,-1200.0,600.0,0.5,-185.0,140.0,,,,,7.0,93.0,,,,,90.0,10.0,3617.0,15,game,2023-01-24T19:27:58.37563+00:00,FC Schalke 04,Red Bull Leipzig,2023-02-20 02:03:14.801637
181309,complete,2023-01-24T19:30:00.000Z,1136,1127,1136.0,bundesliga,2022,29483,5.0,0.0,3.0,0.0,2.0,0.0,181309,135.0,192.0,-0.5,0.5,127.0,-182.0,-110.0,-120.0,230.0,2.5,1.0,-171.0,127.0,1.0,-137.0,103.0,,,,,75.0,25.0,,,,,68.0,32.0,1197.0,15,game,2023-01-24T19:32:27.783335+00:00,Hertha Berlin,VfL Wolfsburg,2023-02-20 02:03:14.801637
181311,complete,2023-01-24T19:30:00.000Z,1369,1128,,bundesliga,2022,0,2.0,2.0,1.0,1.0,1.0,1.0,181311,227.0,110.0,0.5,-0.5,-142.0,105.0,-150.0,120.0,260.0,2.5,1.0,-152.0,114.0,1.0,-234.0,168.0,67.0,33.0,17.0,83.0,4.0,96.0,,,,,99.0,1.0,2190.0,15,game,2023-01-24T19:30:26.313132+00:00,TSG 1899 Hoffenheim,VfB Stuttgart,2023-02-20 02:03:14.801637
181315,complete,2023-01-24T19:30:00.000Z,1130,1120,,bundesliga,2022,0,1.0,1.0,1.0,0.0,0.0,1.0,181315,900.0,-500.0,2.5,-2.5,-157.0,112.0,115.0,-155.0,650.0,4.5,0.5,-195.0,142.0,2.0,-260.0,188.0,,,,,8.0,92.0,,,,,,,3235.0,15,game,2023-01-24T19:31:29.440391+00:00,FC Bayern Munich,1. FC Köln,2023-02-20 02:03:14.801637
181203,complete,2023-01-24T19:45:00.000Z,1188,1187,1187.0,seriea,2022,0,0.0,4.0,0.0,2.0,0.0,2.0,181203,155.0,170.0,-0.5,0.5,147.0,-207.0,-105.0,-122.0,222.0,2.5,1.0,-151.0,112.0,0.5,-350.0,250.0,,,,,34.0,66.0,,,,,43.0,57.0,2063.0,15,game,2023-01-24T21:39:58.512953+00:00,SS Lazio,AC Milan,2023-02-20 02:03:14.801637
181312,complete,2023-01-25T17:30:00.000Z,1123,1133,1123.0,bundesliga,2022,0,2.0,1.0,1.0,1.0,1.0,0.0,181312,115.0,210.0,-0.5,0.5,107.0,-150.0,-166.0,135.0,260.0,2.5,1.0,-240.0,172.0,1.0,-163.0,121.0,,,,,20.0,80.0,,,,,78.0,22.0,4509.0,15,game,2023-01-25T17:45:18.659214+00:00,1. FSV Mainz 05,Borussia Dortmund,2023-02-20 02:03:20.333388
181307,complete,2023-01-25T19:30:00.000Z,2021,1121,2021.0,bundesliga,2022,0,2.0,1.0,1.0,1.0,1.0,0.0,181307,155.0,190.0,-0.5,0.5,142.0,-207.0,120.0,-150.0,210.0,2.5,0.5,-330.0,235.0,0.5,-285.0,210.0,,,,,38.0,62.0,,,,,95.0,5.0,1503.0,15,game,2023-01-25T21:29:26.857508+00:00,SV Werder Bremen,FC Union Berlin,2023-02-20 02:03:20.333388
181310,complete,2023-01-25T19:30:00.000Z,1132,1119,1119.0,bundesliga,2022,0,0.0,1.0,0.0,0.0,0.0,1.0,181310,120.0,210.0,-0.5,0.5,110.0,-150.0,-168.0,135.0,260.0,2.5,1.0,-240.0,172.0,0.5,-380.0,270.0,,,25.0,75.0,21.0,79.0,,,,,91.0,9.0,1579.0,15,game,2023-01-25T21:26:02.158325+00:00,FC Augsburg,B. Mönchengladbach,2023-02-20 02:03:20.333388
181313,complete,2023-01-25T19:30:00.000Z,1124,1125,,bundesliga,2022,0,1.0,1.0,1.0,0.0,0.0,1.0,181313,210.0,130.0,0.5,-0.5,-165.0,117.0,-115.0,-108.0,237.0,2.5,1.0,-136.0,103.0,1.0,-187.0,136.0,,,,,13.0,87.0,,,,,,,2624.0,15,game,2023-01-25T19:35:23.949007+00:00,SC Freiburg,Eintracht Frankfurt,2023-02-20 02:03:20.333388
181314,complete,2023-01-25T19:30:00.000Z,2274,1131,1131.0,bundesliga,2022,27820,0.0,2.0,0.0,1.0,0.0,1.0,181314,550.0,-240.0,1.5,-1.5,-162.0,117.0,-168.0,130.0,365.0,2.5,0.5,-175.0,130.0,1.5,-199.0,147.0,,,,,15.0,85.0,,,,,,,2751.0,15,game,2023-01-25T19:35:23.983316+00:00,Bayer Leverkusen,VfL Bochum,2023-02-20 02:03:20.333388
181544,complete,2023-01-27T17:30:00.000Z,2111,1178,1178,seriea,2022,0,0.0,2.0,0.0,1.0,0.0,1.0,181544,350.0,-120.0,0.5,-0.5,-112.0,-125.0,125.0,-155.0,230.0,2.5,0.5,-172.0,127.0,1.0,-198.0,144.0,91.0,9.0,50.0,50.0,25.0,75.0,,,,,,,1757.0,15,game,2023-01-27T17:30:04.062722+00:00,Bologna FC,Spezia,2023-02-20 02:03:25.813333
181993,complete,2023-01-27T19:30:00.000Z,1369,1134,1134,bundesliga,2022,0,1.0,2.0,0.0,1.0,1.0,1.0,181993,800.0,-325.0,1.5,-1.5,-110.0,-125.0,-184.0,148.0,425.0,2.5,0.5,-132.0,-100.0,1.5,-254.0,182.0,,,,,16.0,84.0,,,,,53.0,47.0,4687.0,15,game,2023-01-27T19:30:27.801131+00:00,Red Bull Leipzig,VfB Stuttgart,2023-02-20 02:03:25.813333
181543,complete,2023-01-27T19:45:00.000Z,2340,2022,2340,seriea,2022,0,2.0,1.0,2.0,1.0,0.0,0.0,181543,365.0,-130.0,0.5,-0.5,-107.0,-130.0,110.0,-138.0,240.0,2.5,0.5,-175.0,130.0,1.0,-203.0,149.0,91.0,9.0,25.0,75.0,33.0,67.0,,,,,,,1579.0,15,game,2023-01-27T19:46:02.206077+00:00,U.S. Lecce,Salernitana,2023-02-20 02:03:25.813333
181607,complete,2023-01-27T20:00:00.000Z,1165,3395,3395,laliga,2022,11269,1.0,3.0,0.0,1.0,1.0,2.0,181607,205.0,140.0,0.5,-0.5,-187.0,135.0,115.0,-140.0,210.0,2.5,0.5,-262.0,184.0,1.0,-147.0,110.0,36.0,64.0,,,76.0,24.0,,,,,,,1604.0,15,game,2023-01-27T20:00:14.88823+00:00,Almeria,RCD Espanyol,2023-02-20 02:03:25.813333
181620,complete,2023-01-27T20:00:00.000Z,1154,1144,1144,ligue1,2022,0,1.0,2.0,0.0,2.0,1.0,0.0,181620,-100.0,300.0,-0.5,0.5,-105.0,-125.0,125.0,-154.0,220.0,2.5,1.5,-110.0,-125.0,0.5,-190.0,145.0,,,,,20.0,80.0,,,,,85.0,15.0,2165.0,15,game,2023-01-27T20:00:01.144666+00:00,FC Lorient,Stade Rennais FC,2023-02-20 02:03:25.813333
181609,complete,2023-01-28T13:00:00.000Z,2028,2076,2076.0,laliga,2022,16117,0.0,2.0,0.0,2.0,0.0,0.0,181609,207.0,180.0,0.5,-0.5,-245.0,170.0,-135.0,105.0,165.0,1.5,0.5,-170.0,127.0,0.5,-182.0,135.0,40.0,60.0,33.0,67.0,85.0,15.0,,,,,13.0,87.0,1044.0,15,game,2023-01-28T13:00:57.848195+00:00,Cadiz,RCD Mallorca,2023-02-20 02:03:30.849587
181575,complete,2023-01-28T14:00:00.000Z,1195,1182,,seriea,2022,0,2.0,2.0,0.0,1.0,2.0,1.0,181575,145.0,207.0,-0.5,0.5,140.0,-195.0,119.0,-144.0,200.0,2.5,0.5,-350.0,250.0,0.5,-270.0,200.0,20.0,80.0,,,,,,,,,,,585.0,15,game,2023-01-28T15:54:33.204481+00:00,Empoli FC,Torino FC,2023-02-20 02:03:30.849587
181988,complete,2023-01-28T14:30:00.000Z,1136,1121,1121.0,bundesliga,2022,0,1.0,2.0,0.0,1.0,1.0,1.0,181988,-100.0,240.0,-0.5,0.5,-102.0,-135.0,-155.0,116.0,260.0,2.5,1.0,-240.0,176.0,1.0,-142.0,107.0,3.0,97.0,50.0,50.0,,,,,,,,,3159.0,15,game,2023-01-28T14:30:29.466312+00:00,SV Werder Bremen,VfL Wolfsburg,2023-02-20 02:03:30.849587
181989,complete,2023-01-28T14:30:00.000Z,2021,1127,2021.0,bundesliga,2022,74667,2.0,0.0,1.0,0.0,1.0,0.0,181989,115.0,262.0,-0.5,0.5,107.0,-150.0,145.0,-182.0,210.0,2.5,0.5,-360.0,255.0,0.5,-187.0,137.0,,,,,,,,,,,,,2904.0,15,game,2023-01-28T16:27:34.220847+00:00,Hertha Berlin,FC Union Berlin,2023-02-20 02:03:30.849587
181990,complete,2023-01-28T14:30:00.000Z,1132,1128,1132.0,bundesliga,2022,0,4.0,1.0,2.0,0.0,2.0,1.0,181990,242.0,-102.0,0.5,-0.5,-132.0,-107.0,-167.0,135.0,270.0,2.5,0.5,-360.0,255.0,0.5,-750.0,450.0,80.0,20.0,,,2.0,98.0,,,,,,,1757.0,15,game,2023-01-28T16:29:34.147568+00:00,TSG 1899 Hoffenheim,B. Mönchengladbach,2023-02-20 02:03:30.849587
181991,complete,2023-01-28T14:30:00.000Z,2274,1133,1133.0,bundesliga,2022,23100,2.0,5.0,0.0,3.0,2.0,2.0,181991,330.0,-130.0,0.5,-0.5,-105.0,-132.0,-110.0,-110.0,260.0,2.5,0.5,-210.0,160.0,0.5,-650.0,425.0,92.0,8.0,,,7.0,93.0,,,,,,,993.0,15,game,2023-01-28T16:29:02.85806+00:00,1. FSV Mainz 05,VfL Bochum,2023-02-20 02:03:30.849587
