team_id,team_full_name,team_display_name,team_short_name,team_location,team_abbr,team_logo,team_primary_color,team_secondary_color,team_conference_type,team_division_type,team_url_slug,team_standings.win,team_standings.loss,team_standings.ties,team_standings.overtime_losses,team_standings.draw,game_id_x,team_standings,game_id_y
940,Lehigh Mountain Hawks,Lehigh,Mountain Hawks,Lehigh,LEH,https://static.sprtactn.co/teamlogos/ncaab/100/leh.png,4B2913,D8D8D8,PATRIOTLEAGUE,D1,lehigh-hawks,16.0,12.0,,,,178297,,190743
940,Lehigh Mountain Hawks,Lehigh,Mountain Hawks,Lehigh,LEH,https://static.sprtactn.co/teamlogos/ncaab/100/leh.png,4B2913,D8D8D8,PATRIOTLEAGUE,D1,lehigh-hawks,16.0,13.0,,,,178564,,190743
940,Lehigh Mountain Hawks,Lehigh,Mountain Hawks,Lehigh,LEH,https://static.sprtactn.co/teamlogos/ncaab/100/leh.png,4B2913,D8D8D8,PATRIOTLEAGUE,D1,lehigh-hawks,16.0,14.0,,,,190743,,190743
944,Bucknell Bison,Bucknell,Bison,Bucknell,BUCK,https://static.sprtactn.co/teamlogos/ncaab/100/buc.png,000064,FF7000,PATRIOTLEAGUE,D1,bucknell-bison,11.0,18.0,,,,175615,,190741
944,Bucknell Bison,Bucknell,Bison,Bucknell,BUCK,https://static.sprtactn.co/teamlogos/ncaab/100/buc.png,000064,FF7000,PATRIOTLEAGUE,D1,bucknell-bison,11.0,19.0,,,,178297,,190741
944,Bucknell Bison,Bucknell,Bison,Bucknell,BUCK,https://static.sprtactn.co/teamlogos/ncaab/100/buc.png,000064,FF7000,PATRIOTLEAGUE,D1,bucknell-bison,12.0,19.0,,,,178558,,190741
944,Bucknell Bison,Bucknell,Bison,Bucknell,BUCK,https://static.sprtactn.co/teamlogos/ncaab/100/buc.png,000064,FF7000,PATRIOTLEAGUE,D1,bucknell-bison,12.0,20.0,,,,190741,,190741
1088,Canisius Golden Griffins,Canisius,Golden Griffins,Canisius,CAN,https://static.sprtactn.co/teamlogos/ncaab/100/can.png,0E2756,FFBA00,MAAC,D1,canisius-golden-griffins,7.0,18.0,,,,184360,,191336
1088,Canisius Golden Griffins,Canisius,Golden Griffins,Canisius,CAN,https://static.sprtactn.co/teamlogos/ncaab/100/can.png,0E2756,FFBA00,MAAC,D1,canisius-golden-griffins,7.0,19.0,,,,178380,,191336
1088,Canisius Golden Griffins,Canisius,Golden Griffins,Canisius,CAN,https://static.sprtactn.co/teamlogos/ncaab/100/can.png,0E2756,FFBA00,MAAC,D1,canisius-golden-griffins,8.0,19.0,,,,178585,,191336
1088,Canisius Golden Griffins,Canisius,Golden Griffins,Canisius,CAN,https://static.sprtactn.co/teamlogos/ncaab/100/can.png,0E2756,FFBA00,MAAC,D1,canisius-golden-griffins,9.0,19.0,,,,178439,,191336
1088,Canisius Golden Griffins,Canisius,Golden Griffins,Canisius,CAN,https://static.sprtactn.co/teamlogos/ncaab/100/can.png,0E2756,FFBA00,MAAC,D1,canisius-golden-griffins,10.0,19.0,,,,178041,,191336
1088,Canisius Golden Griffins,Canisius,Golden Griffins,Canisius,CAN,https://static.sprtactn.co/teamlogos/ncaab/100/can.png,0E2756,FFBA00,MAAC,D1,canisius-golden-griffins,10.0,20.0,,,,191336,,191336
891,Alcorn State Braves,Alcorn State,Braves,Alcorn State,ALCST,https://static.sprtactn.co/teamlogos/ncaab/100/alcst.png,42094A,000000,SWAC,D1,alcorn-state-braves,15.0,11.0,,,,175617,,191368
891,Alcorn State Braves,Alcorn State,Braves,Alcorn State,ALCN,https://static.sprtactn.co/teamlogos/ncaab/100/alcst.png,42094A,000000,SWAC,D1,alcorn-state-braves,15.0,11.0,,,,178474,,191368
891,Alcorn State Braves,Alcorn State,Braves,Alcorn State,ALCN,https://static.sprtactn.co/teamlogos/ncaab/100/alcst.png,42094A,000000,SWAC,D1,alcorn-state-braves,15.0,12.0,,,,178474,,191368
891,Alcorn State Braves,Alcorn State,Braves,Alcorn State,ALCN,https://static.sprtactn.co/teamlogos/ncaab/100/alcst.png,42094A,000000,SWAC,D1,alcorn-state-braves,16.0,12.0,,,,178202,,191368
891,Alcorn State Braves,Alcorn State,Braves,Alcorn State,ALCN,https://static.sprtactn.co/teamlogos/ncaab/100/alcst.png,42094A,000000,SWAC,D1,alcorn-state-braves,17.0,12.0,,,,178119,,191368
891,Alcorn State Braves,Alcorn State,Braves,Alcorn State,ALCN,https://static.sprtactn.co/teamlogos/ncaab/100/alcst.png,42094A,000000,SWAC,D1,alcorn-state-braves,18.0,12.0,,,,178070,,191368
891,Alcorn State Braves,Alcorn State,Braves,Alcorn State,ALCN,https://static.sprtactn.co/teamlogos/ncaab/100/alcst.png,42094A,000000,SWAC,D1,alcorn-state-braves,18.0,13.0,,,,191368,,191368
898,Jackson State Tigers,Jackson St,Tigers,Jackson St,JSU,https://static.sprtactn.co/teamlogos/ncaab/100/jst.png,123297,000000,SWAC,D1,jackson-state-tigers,9.0,18.0,,,,175617,,191724
898,Jackson State Tigers,Jackson St,Tigers,Jackson State,JKST,https://static.sprtactn.co/teamlogos/ncaab/100/jst.png,123297,000000,SWAC,D1,jackson-state-tigers,9.0,18.0,,,,178546,,191724
898,Jackson State Tigers,Jackson St,Tigers,Jackson State,JKST,https://static.sprtactn.co/teamlogos/ncaab/100/jst.png,123297,000000,SWAC,D1,jackson-state-tigers,10.0,18.0,,,,178546,,191724
898,Jackson State Tigers,Jackson St,Tigers,Jackson State,JKST,https://static.sprtactn.co/teamlogos/ncaab/100/jst.png,123297,000000,SWAC,D1,jackson-state-tigers,11.0,18.0,,,,178193,,191724
898,Jackson State Tigers,Jackson St,Tigers,Jackson State,JKST,https://static.sprtactn.co/teamlogos/ncaab/100/jst.png,123297,000000,SWAC,D1,jackson-state-tigers,12.0,18.0,,,,178120,,191724
898,Jackson State Tigers,Jackson St,Tigers,Jackson State,JKST,https://static.sprtactn.co/teamlogos/ncaab/100/jst.png,123297,000000,SWAC,D1,jackson-state-tigers,13.0,18.0,,,,178060,,191724
898,Jackson State Tigers,Jackson St,Tigers,Jackson State,JKST,https://static.sprtactn.co/teamlogos/ncaab/100/jst.png,123297,000000,SWAC,D1,jackson-state-tigers,14.0,18.0,,,,191376,,191724
898,Jackson State Tigers,Jackson St,Tigers,Jackson State,JKST,https://static.sprtactn.co/teamlogos/ncaab/100/jst.png,123297,000000,SWAC,D1,jackson-state-tigers,14.0,18.0,,,,191724,,191724
892,Alabama State Hornets,Alabama St,Hornets,Alabama St,ALST,https://static.sprtactn.co/teamlogos/ncaab/100/alast.png,FECB09,231F20,SWAC,D1,alabama-state-hornets,8.0,19.0,,,,175618,,178547
892,Alabama State Hornets,Alabama St,Hornets,Alabama St,ALST,https://static.sprtactn.co/teamlogos/ncaab/100/alast.png,FECB09,231F20,SWAC,D1,alabama-state-hornets,8.0,20.0,,,,178363,,178547
892,Alabama State Hornets,Alabama St,Hornets,Alabama State,ALST,https://static.sprtactn.co/teamlogos/ncaab/100/alast.png,FECB09,231F20,SWAC,D1,alabama-state-hornets,8.0,20.0,,,,178547,,178547
892,Alabama State Hornets,Alabama St,Hornets,Alabama State,ALST,https://static.sprtactn.co/teamlogos/ncaab/100/alast.png,FECB09,231F20,SWAC,D1,alabama-state-hornets,8.0,21.0,,,,178547,,178547
892,Alabama State Hornets,Alabama St,Hornets,Alabama State,ALST,https://static.sprtactn.co/teamlogos/ncaab/100/alast.png,FECB09,231F20,SWAC,D1,alabama-state-hornets,8.0,22.0,,,,178102,,178547
892,Alabama State Hornets,Alabama St,Hornets,Alabama State,ALST,https://static.sprtactn.co/teamlogos/ncaab/100/alast.png,FECB09,231F20,SWAC,D1,alabama-state-hornets,8.0,23.0,,,,178028,,178547
893,Mississippi Valley State Delta Devils,MS Valley St,Delta Devils,MS Valley St,MVSU,https://static.sprtactn.co/teamlogos/ncaab/100/mvs.png,054105,000000,SWAC,D1,mississippi-valley-state-delta-devils,4.0,24.0,,,,175618,,178559
893,Mississippi Valley State Delta Devils,MS Valley St,Delta Devils,MS Valley St,MVSU,https://static.sprtactn.co/teamlogos/ncaab/100/mvs.png,054105,000000,SWAC,D1,mississippi-valley-state-delta-devils,4.0,25.0,,,,178355,,178559
893,Mississippi Valley State Delta Devils,MS Valley St,Delta Devils,Mississippi Valley State,MVSU,https://static.sprtactn.co/teamlogos/ncaab/100/mvs.png,054105,000000,SWAC,D1,mississippi-valley-state-delta-devils,4.0,25.0,,,,178559,,178559
893,Mississippi Valley State Delta Devils,MS Valley St,Delta Devils,Mississippi Valley State,MVSU,https://static.sprtactn.co/teamlogos/ncaab/100/mvs.png,054105,000000,SWAC,D1,mississippi-valley-state-delta-devils,5.0,25.0,,,,178559,,178559
893,Mississippi Valley State Delta Devils,MS Valley St,Delta Devils,Mississippi Valley State,MVSU,https://static.sprtactn.co/teamlogos/ncaab/100/mvs.png,054105,000000,SWAC,D1,mississippi-valley-state-delta-devils,5.0,26.0,,,,178119,,178559
893,Mississippi Valley State Delta Devils,MS Valley St,Delta Devils,Mississippi Valley State,MVSU,https://static.sprtactn.co/teamlogos/ncaab/100/mvs.png,054105,000000,SWAC,D1,mississippi-valley-state-delta-devils,5.0,27.0,,,,178060,,178559
946,Liberty Flames,Liberty,Flames,Liberty,LIB,https://static.sprtactn.co/teamlogos/ncaab/100/lib.png,02298A,A70F00,ATLANTICSUN,D1,liberty-flames,22.0,7.0,,,,175604,,191163
946,Liberty Flames,Liberty,Flames,Liberty,LIB,https://static.sprtactn.co/teamlogos/ncaab/100/lib.png,02298A,A70F00,ATLANTICSUN,D1,liberty-flames,23.0,7.0,,,,181806,,191163
946,Liberty Flames,Liberty,Flames,Liberty,LIB,https://static.sprtactn.co/teamlogos/ncaab/100/lib.png,02298A,A70F00,ATLANTICSUN,D1,liberty-flames,24.0,7.0,,,,181807,,191163
946,Liberty Flames,Liberty,Flames,Liberty,LIB,https://static.sprtactn.co/teamlogos/ncaab/100/lib.png,02298A,A70F00,ATLANTICSUN,D1,liberty-flames,25.0,7.0,,,,190895,,191163
946,Liberty Flames,Liberty,Flames,Liberty,LIB,https://static.sprtactn.co/teamlogos/ncaab/100/lib.png,02298A,A70F00,ATLANTICSUN,D1,liberty-flames,26.0,7.0,,,,190953,,191163
946,Liberty Flames,Liberty,Flames,Liberty,LIB,https://static.sprtactn.co/teamlogos/ncaab/100/lib.png,02298A,A70F00,ATLANTICSUN,D1,liberty-flames,26.0,8.0,,,,191163,,191163
788,West Virginia Mountaineers,West Virginia,Mountaineers,West Virginia,WVU,https://static.sprtactn.co/teamlogos/ncaab/100/wvu.png,00447c,eeb111,BIG12,D1,west-virginia-mountaineers,15.0,12.0,,,,175606,,191603
788,West Virginia Mountaineers,West Virginia,Mountaineers,West Virginia,WVU,https://static.sprtactn.co/teamlogos/ncaab/100/wvu.png,00447c,eeb111,BIG12,D1,west-virginia-mountaineers,16.0,12.0,,,,178361,,191603
788,West Virginia Mountaineers,West Virginia,Mountaineers,West Virginia,WVU,https://static.sprtactn.co/teamlogos/ncaab/100/wvu.png,00447c,eeb111,BIG12,D1,west-virginia-mountaineers,16.0,13.0,,,,178500,,191603
788,West Virginia Mountaineers,West Virginia,Mountaineers,West Virginia,WVU,https://static.sprtactn.co/teamlogos/ncaab/100/wvu.png,00447c,eeb111,BIG12,D1,west-virginia-mountaineers,17.0,13.0,,,,178189,,191603
788,West Virginia Mountaineers,West Virginia,Mountaineers,West Virginia,WVU,https://static.sprtactn.co/teamlogos/ncaab/100/wvu.png,00447c,eeb111,BIG12,D1,west-virginia-mountaineers,18.0,13.0,,,,178046,,191603
788,West Virginia Mountaineers,West Virginia,Mountaineers,West Virginia,WVU,https://static.sprtactn.co/teamlogos/ncaab/100/wvu.png,00447c,eeb111,BIG12,D1,west-virginia-mountaineers,19.0,13.0,,,,191360,,191603
788,West Virginia Mountaineers,West Virginia,Mountaineers,West Virginia,WVU,https://static.sprtactn.co/teamlogos/ncaab/100/wvu.png,00447c,eeb111,BIG12,D1,west-virginia-mountaineers,19.0,14.0,,,,191603,,191603
784,Oklahoma State Cowboys,OK State,Cowboys,OK State,OKST,https://static.sprtactn.co/teamlogos/ncaab/100/oks.png,ff7700,bebebe,BIG12,D1,oklahoma-state-cowboys,16.0,11.0,,,,175606,,191613
784,Oklahoma State Cowboys,OK State,Cowboys,OK State,OKST,https://static.sprtactn.co/teamlogos/ncaab/100/oks.png,ff7700,bebebe,BIG12,D1,oklahoma-state-cowboys,16.0,12.0,,,,178361,,191613
784,Oklahoma State Cowboys,OK State,Cowboys,Oklahoma State,OKST,https://static.sprtactn.co/teamlogos/ncaab/100/oks.png,ff7700,bebebe,BIG12,D1,oklahoma-state-cowboys,16.0,12.0,,,,178361,,191613
784,Oklahoma State Cowboys,OK State,Cowboys,Oklahoma State,OKST,https://static.sprtactn.co/teamlogos/ncaab/100/oks.png,ff7700,bebebe,BIG12,D1,oklahoma-state-cowboys,16.0,13.0,,,,178522,,191613
784,Oklahoma State Cowboys,OK State,Cowboys,Oklahoma State,OKST,https://static.sprtactn.co/teamlogos/ncaab/100/oks.png,ff7700,bebebe,BIG12,D1,oklahoma-state-cowboys,16.0,14.0,,,,178188,,191613
784,Oklahoma State Cowboys,OK State,Cowboys,Oklahoma State,OKST,https://static.sprtactn.co/teamlogos/ncaab/100/oks.png,ff7700,bebebe,BIG12,D1,oklahoma-state-cowboys,17.0,14.0,,,,178031,,191613
784,Oklahoma State Cowboys,OK State,Cowboys,Oklahoma State,OKST,https://static.sprtactn.co/teamlogos/ncaab/100/oks.png,ff7700,bebebe,BIG12,D1,oklahoma-state-cowboys,18.0,14.0,,,,191366,,191613
784,Oklahoma State Cowboys,OK State,Cowboys,Oklahoma State,OKST,https://static.sprtactn.co/teamlogos/ncaab/100/oks.png,ff7700,bebebe,BIG12,D1,oklahoma-state-cowboys,18.0,15.0,,,,191613,,191613
928,North Florida Ospreys,North Florida,Ospreys,North Florida,UNF,https://static.sprtactn.co/teamlogos/ncaab/100/unf.png,00246B,D9D9D9,ATLANTICSUN,D1,north-florida-ospreys,12.0,16.0,,,,175602,,190697
928,North Florida Ospreys,North Florida,Ospreys,North Florida,UNF,https://static.sprtactn.co/teamlogos/ncaab/100/unf.png,00246B,D9D9D9,ATLANTICSUN,D1,north-florida-ospreys,13.0,16.0,,,,178284,,190697
928,North Florida Ospreys,North Florida,Ospreys,North Florida,UNF,https://static.sprtactn.co/teamlogos/ncaab/100/unf.png,00246B,D9D9D9,ATLANTICSUN,D1,north-florida-ospreys,14.0,16.0,,,,178584,,190697
928,North Florida Ospreys,North Florida,Ospreys,North Florida,UNF,https://static.sprtactn.co/teamlogos/ncaab/100/unf.png,00246B,D9D9D9,ATLANTICSUN,D1,north-florida-ospreys,14.0,17.0,,,,190697,,190697
909,Florida A&M Rattlers,Florida A&M,Rattlers,Florida A&M,FAMU,https://static.sprtactn.co/teamlogos/ncaab/100/famu.png,F89728,00B552,SWAC,D1,florida-am-rattlers,6.0,19.0,,,,175613,,178475
909,Florida A&M Rattlers,Florida A&M,Rattlers,Florida A&M,FAMU,https://static.sprtactn.co/teamlogos/ncaab/100/famu.png,F89728,00B552,SWAC,D1,florida-am-rattlers,7.0,19.0,,,,178362,,178475
909,Florida A&M Rattlers,Florida A&M,Rattlers,Florida A&M,FAMU,https://static.sprtactn.co/teamlogos/ncaab/100/famu.png,F89728,00B552,SWAC,D1,florida-am-rattlers,7.0,20.0,,,,178475,,178475
909,Florida A&M Rattlers,Florida A&M,Rattlers,Florida A&M,FAMU,https://static.sprtactn.co/teamlogos/ncaab/100/famu.png,F89728,00B552,SWAC,D1,florida-am-rattlers,7.0,21.0,,,,178203,,178475
909,Florida A&M Rattlers,Florida A&M,Rattlers,Florida A&M,FAMU,https://static.sprtactn.co/teamlogos/ncaab/100/famu.png,F89728,00B552,SWAC,D1,florida-am-rattlers,7.0,22.0,,,,178072,,178475
900,Bethune-Cookman Wildcats,B-Cookman,Wildcats,B-Cookman,BCU,https://static.sprtactn.co/teamlogos/ncaab/100/bcook.png,841B35,000000,SWAC,D1,bethune-cookman-wildcats,9.0,18.0,,,,175613,,191353
900,Bethune-Cookman Wildcats,B-Cookman,Wildcats,B-Cookman,BCU,https://static.sprtactn.co/teamlogos/ncaab/100/bcook.png,841B35,000000,SWAC,D1,bethune-cookman-wildcats,10.0,18.0,,,,178363,,191353
900,Bethune-Cookman Wildcats,B-Cookman,Wildcats,Bethune-Cookman,COOK,https://static.sprtactn.co/teamlogos/ncaab/100/bcook.png,841B35,000000,SWAC,D1,bethune-cookman-wildcats,10.0,18.0,,,,178551,,191353
900,Bethune-Cookman Wildcats,B-Cookman,Wildcats,Bethune-Cookman,COOK,https://static.sprtactn.co/teamlogos/ncaab/100/bcook.png,841B35,000000,SWAC,D1,bethune-cookman-wildcats,11.0,18.0,,,,178551,,191353
900,Bethune-Cookman Wildcats,B-Cookman,Wildcats,Bethune-Cookman,COOK,https://static.sprtactn.co/teamlogos/ncaab/100/bcook.png,841B35,000000,SWAC,D1,bethune-cookman-wildcats,11.0,19.0,,,,178195,,191353
900,Bethune-Cookman Wildcats,B-Cookman,Wildcats,Bethune-Cookman,COOK,https://static.sprtactn.co/teamlogos/ncaab/100/bcook.png,841B35,000000,SWAC,D1,bethune-cookman-wildcats,12.0,19.0,,,,178072,,191353
900,Bethune-Cookman Wildcats,B-Cookman,Wildcats,Bethune-Cookman,COOK,https://static.sprtactn.co/teamlogos/ncaab/100/bcook.png,841B35,000000,SWAC,D1,bethune-cookman-wildcats,12.0,20.0,,,,191353,,191353
896,Alabama A&M Bulldogs,Alabama A&M,Bulldogs,Alabama A&M,AAMU,https://static.sprtactn.co/teamlogos/ncaab/100/aam.png,750000,000000,SWAC,D1,alabama-am-bulldogs,12.0,15.0,,,,175616,,191738
896,Alabama A&M Bulldogs,Alabama A&M,Bulldogs,Alabama A&M,AAMU,https://static.sprtactn.co/teamlogos/ncaab/100/aam.png,750000,000000,SWAC,D1,alabama-am-bulldogs,12.0,16.0,,,,178362,,191738
896,Alabama A&M Bulldogs,Alabama A&M,Bulldogs,Alabama A&M,AAMU,https://static.sprtactn.co/teamlogos/ncaab/100/aam.png,750000,000000,SWAC,D1,alabama-am-bulldogs,13.0,16.0,,,,178547,,191738
896,Alabama A&M Bulldogs,Alabama A&M,Bulldogs,Alabama A&M,AAMU,https://static.sprtactn.co/teamlogos/ncaab/100/aam.png,750000,000000,SWAC,D1,alabama-am-bulldogs,13.0,17.0,,,,178107,,191738
896,Alabama A&M Bulldogs,Alabama A&M,Bulldogs,Alabama A&M,AAMU,https://static.sprtactn.co/teamlogos/ncaab/100/aam.png,750000,000000,SWAC,D1,alabama-am-bulldogs,14.0,17.0,,,,178073,,191738
896,Alabama A&M Bulldogs,Alabama A&M,Bulldogs,Alabama A&M,AAMU,https://static.sprtactn.co/teamlogos/ncaab/100/aam.png,750000,000000,SWAC,D1,alabama-am-bulldogs,15.0,17.0,,,,191386,,191738
896,Alabama A&M Bulldogs,Alabama A&M,Bulldogs,Alabama A&M,AAMU,https://static.sprtactn.co/teamlogos/ncaab/100/aam.png,750000,000000,SWAC,D1,alabama-am-bulldogs,15.0,17.0,,,,191738,,191738
890,Arkansas-Pine Bluff Golden Lions,AR-Pine Bluff,Golden Lions,AR-Pine Bluff,ARPB,https://static.sprtactn.co/teamlogos/ncaab/100/apb.png,000000,EEBB00,SWAC,D1,arkansas-pine-bluff-golden-lions,10.0,17.0,,,,175616,,178559
890,Arkansas-Pine Bluff Golden Lions,AR-Pine Bluff,Golden Lions,AR-Pine Bluff,ARPB,https://static.sprtactn.co/teamlogos/ncaab/100/apb.png,000000,EEBB00,SWAC,D1,arkansas-pine-bluff-golden-lions,10.0,18.0,,,,178364,,178559
890,Arkansas-Pine Bluff Golden Lions,AR-Pine Bluff,Golden Lions,Arkansas-Pine Bluff,ARPB,https://static.sprtactn.co/teamlogos/ncaab/100/apb.png,000000,EEBB00,SWAC,D1,arkansas-pine-bluff-golden-lions,10.0,18.0,,,,178559,,178559
890,Arkansas-Pine Bluff Golden Lions,AR-Pine Bluff,Golden Lions,Arkansas-Pine Bluff,ARPB,https://static.sprtactn.co/teamlogos/ncaab/100/apb.png,000000,EEBB00,SWAC,D1,arkansas-pine-bluff-golden-lions,10.0,19.0,,,,178559,,178559
890,Arkansas-Pine Bluff Golden Lions,AR-Pine Bluff,Golden Lions,Arkansas-Pine Bluff,ARPB,https://static.sprtactn.co/teamlogos/ncaab/100/apb.png,000000,EEBB00,SWAC,D1,arkansas-pine-bluff-golden-lions,10.0,20.0,,,,178120,,178559
890,Arkansas-Pine Bluff Golden Lions,AR-Pine Bluff,Golden Lions,Arkansas-Pine Bluff,ARPB,https://static.sprtactn.co/teamlogos/ncaab/100/apb.png,000000,EEBB00,SWAC,D1,arkansas-pine-bluff-golden-lions,10.0,21.0,,,,178070,,178559
899,Texas Southern Tigers,Texas Southern,Tigers,Texas Southern,TSU,https://static.sprtactn.co/teamlogos/ncaab/100/tso.png,6A0403,000000,SWAC,D1,texas-southern-tigers,10.0,17.0,,,,175599,,191738
899,Texas Southern Tigers,Texas Southern,Tigers,Texas Southern,TSU,https://static.sprtactn.co/teamlogos/ncaab/100/tso.png,6A0403,000000,SWAC,D1,texas-southern-tigers,11.0,17.0,,,,178364,,191738
899,Texas Southern Tigers,Texas Southern,Tigers,Texas Southern,TXSO,https://static.sprtactn.co/teamlogos/ncaab/100/tso.png,6A0403,000000,SWAC,D1,texas-southern-tigers,11.0,17.0,,,,178546,,191738
899,Texas Southern Tigers,Texas Southern,Tigers,Texas Southern,TXSO,https://static.sprtactn.co/teamlogos/ncaab/100/tso.png,6A0403,000000,SWAC,D1,texas-southern-tigers,11.0,18.0,,,,178546,,191738
899,Texas Southern Tigers,Texas Southern,Tigers,Texas Southern,TXSO,https://static.sprtactn.co/teamlogos/ncaab/100/tso.png,6A0403,000000,SWAC,D1,texas-southern-tigers,11.0,19.0,,,,178202,,191738
899,Texas Southern Tigers,Texas Southern,Tigers,Texas Southern,TXSO,https://static.sprtactn.co/teamlogos/ncaab/100/tso.png,6A0403,000000,SWAC,D1,texas-southern-tigers,11.0,20.0,,,,178029,,191738
899,Texas Southern Tigers,Texas Southern,Tigers,Texas Southern,TXSO,https://static.sprtactn.co/teamlogos/ncaab/100/tso.png,6A0403,000000,SWAC,D1,texas-southern-tigers,12.0,20.0,,,,191368,,191738
899,Texas Southern Tigers,Texas Southern,Tigers,Texas Southern,TXSO,https://static.sprtactn.co/teamlogos/ncaab/100/tso.png,6A0403,000000,SWAC,D1,texas-southern-tigers,12.0,20.0,,,,191738,,191738
897,Southern University Jaguars,Southern U,Jaguars,Southern U,SOU,https://static.sprtactn.co/teamlogos/ncaab/100/su.png,004B97,FFCD02,SWAC,D1,southern-university-jaguars,13.0,14.0,,,,175599,,191386
897,Southern University Jaguars,Southern U,Jaguars,Southern University,SOU,https://static.sprtactn.co/teamlogos/ncaab/100/su.png,004B97,FFCD02,SWAC,D1,southern-university-jaguars,13.0,14.0,,,,178551,,191386
897,Southern University Jaguars,Southern U,Jaguars,Southern University,SOU,https://static.sprtactn.co/teamlogos/ncaab/100/su.png,004B97,FFCD02,SWAC,D1,southern-university-jaguars,13.0,15.0,,,,178551,,191386
897,Southern University Jaguars,Southern U,Jaguars,Southern University,SOU,https://static.sprtactn.co/teamlogos/ncaab/100/su.png,004B97,FFCD02,SWAC,D1,southern-university-jaguars,14.0,15.0,,,,178203,,191386
897,Southern University Jaguars,Southern U,Jaguars,Southern University,SOU,https://static.sprtactn.co/teamlogos/ncaab/100/su.png,004B97,FFCD02,SWAC,D1,southern-university-jaguars,15.0,15.0,,,,178102,,191386
897,Southern University Jaguars,Southern U,Jaguars,Southern University,SOU,https://static.sprtactn.co/teamlogos/ncaab/100/su.png,004B97,FFCD02,SWAC,D1,southern-university-jaguars,15.0,16.0,,,,178073,,191386
897,Southern University Jaguars,Southern U,Jaguars,Southern University,SOU,https://static.sprtactn.co/teamlogos/ncaab/100/su.png,004B97,FFCD02,SWAC,D1,southern-university-jaguars,15.0,17.0,,,,191386,,191386
895,Prairie View A&M Panthers,Prairie View,Panthers,Prairie View,PRV,https://static.sprtactn.co/teamlogos/ncaab/100/prv.png,5A185C,FFBD29,SWAC,D1,prairie-view-am-panthers,10.0,17.0,,,,175600,,191376
895,Prairie View A&M Panthers,Prairie View,Panthers,Prairie View,PRV,https://static.sprtactn.co/teamlogos/ncaab/100/prv.png,5A185C,FFBD29,SWAC,D1,prairie-view-am-panthers,11.0,17.0,,,,178355,,191376
895,Prairie View A&M Panthers,Prairie View,Panthers,Prairie View A&M,PV,https://static.sprtactn.co/teamlogos/ncaab/100/prv.png,5A185C,FFBD29,SWAC,D1,prairie-view-am-panthers,11.0,17.0,,,,178474,,191376
895,Prairie View A&M Panthers,Prairie View,Panthers,Prairie View A&M,PV,https://static.sprtactn.co/teamlogos/ncaab/100/prv.png,5A185C,FFBD29,SWAC,D1,prairie-view-am-panthers,12.0,17.0,,,,178474,,191376
895,Prairie View A&M Panthers,Prairie View,Panthers,Prairie View A&M,PV,https://static.sprtactn.co/teamlogos/ncaab/100/prv.png,5A185C,FFBD29,SWAC,D1,prairie-view-am-panthers,12.0,18.0,,,,178193,,191376
895,Prairie View A&M Panthers,Prairie View,Panthers,Prairie View A&M,PV,https://static.sprtactn.co/teamlogos/ncaab/100/prv.png,5A185C,FFBD29,SWAC,D1,prairie-view-am-panthers,13.0,18.0,,,,178029,,191376
895,Prairie View A&M Panthers,Prairie View,Panthers,Prairie View A&M,PV,https://static.sprtactn.co/teamlogos/ncaab/100/prv.png,5A185C,FFBD29,SWAC,D1,prairie-view-am-panthers,13.0,19.0,,,,191376,,191376
894,Grambling State Tigers,Grambling St,Tigers,Grambling St,GRA,https://static.sprtactn.co/teamlogos/ncaab/100/gra.png,F88400,101008,SWAC,D1,grambling-state-tigers,18.0,8.0,,,,175600,,191724
894,Grambling State Tigers,Grambling St,Tigers,Grambling State,GRAM,https://static.sprtactn.co/teamlogos/ncaab/100/gra.png,F88400,101008,SWAC,D1,grambling-state-tigers,18.0,8.0,,,,178475,,191724
894,Grambling State Tigers,Grambling St,Tigers,Grambling State,GRAM,https://static.sprtactn.co/teamlogos/ncaab/100/gra.png,F88400,101008,SWAC,D1,grambling-state-tigers,19.0,8.0,,,,178475,,191724
894,Grambling State Tigers,Grambling St,Tigers,Grambling State,GRAM,https://static.sprtactn.co/teamlogos/ncaab/100/gra.png,F88400,101008,SWAC,D1,grambling-state-tigers,20.0,8.0,,,,178195,,191724
894,Grambling State Tigers,Grambling St,Tigers,Grambling State,GRAM,https://static.sprtactn.co/teamlogos/ncaab/100/gra.png,F88400,101008,SWAC,D1,grambling-state-tigers,21.0,8.0,,,,178107,,191724
894,Grambling State Tigers,Grambling St,Tigers,Grambling State,GRAM,https://static.sprtactn.co/teamlogos/ncaab/100/gra.png,F88400,101008,SWAC,D1,grambling-state-tigers,22.0,8.0,,,,178028,,191724
894,Grambling State Tigers,Grambling St,Tigers,Grambling State,GRAM,https://static.sprtactn.co/teamlogos/ncaab/100/gra.png,F88400,101008,SWAC,D1,grambling-state-tigers,23.0,8.0,,,,191353,,191724
894,Grambling State Tigers,Grambling St,Tigers,Grambling State,GRAM,https://static.sprtactn.co/teamlogos/ncaab/100/gra.png,F88400,101008,SWAC,D1,grambling-state-tigers,23.0,8.0,,,,191724,,191724
978,South Carolina Gamecocks,S. Carolina,Gamecocks,S. Carolina,SC,https://static.sprtactn.co/teamlogos/ncaaf/100/sc.png,73000a,000000,SEC,D1,south-carolina-gamecocks,10.0,17.0,,,,176037,,191359
